ID,Text,Comment
LV.NBR.RemoveGroundOnly,Heben Sie die Beschränkung auf Bodenverkehr auf,-
LV.NBR.RemoveGroundOnlyDesc,Entfernen Sie die Einschränkung für nur am Boden befindliche Gebäude (wie Lagerfeuer).,-
LV.NBR.RemoveRoofOnly,Entfernen Sie die Einschränkung auf das Dach allein.,-
LV.NBR.RemoveRoofOnlyDesc,Entfernen Sie die Beschränkung für nur Dachgebäude (wie Dachterrassen).,-
LV.NBR.PlatformOver1x1,Plattformen über 1x1,-
LV.NBR.PlatformOver1x1Desc,Sie können immer Plattformen über 1x1-Gebäuden bauen (zum Beispiel können Sie jetzt eine Doppelplattform über einer Holzfällerflagge bauen).,-
LV.NBR.AlwaysSolid,Alles fest.,-
LV.NBR.AlwaysSolidDesc,Alle Gebäude sind solide und können oben aufgestellt werden.,-
LV.NBR.AllowFlooded,Keine überfluteten Gebäude mehr,-
LV.NBR.AllowFloodedDesc,Gebäude werden nicht mehr überflutet.,-
LV.NBR.SuperStructure,Superfoundation,-
LV.NBR.SuperStructureDesc,Jedes Gebäude mit einem Eingang kann nur mit dem Eingang auf dem Boden gebaut werden.,-
LV.NBR.MagicStructure,Magische Grundlage,-
LV.NBR.MagicStructureDesc,"Ihr Gebäude benötigt keinerlei Unterstützung. Es kann einfach in der Luft schweben. Vielleicht müssen Sie trotzdem das Gerüst bauen, um die Gebäude zu platzieren und dann zu entfernen.",-
LV.NBR.SuperHangingTerrain,Super hängendes Terrain,-
LV.NBR.SuperHangingTerrainDesc,Sie können das Limit von 3 hängenden Geländepunkten auf 50 überschreiten (nicht höher aufgrund der Leistungsauswirkungen).,-
