ID,Text,Comment
Knatte.WaterAlarm.DisplayName,Сигнализация о воде,-
Knatte.WaterAlarm.Description,"Комбинированный датчик уровня воды и сигнализация, которая будет предупреждать, если воды нет.",-
Knatte.WaterAlarm.FlavorDescription,Дзень-дзень,-
//,Error,-
Knatte.WaterAlarm11.DisplayName,Стремительная мера 11 высокая,-
Knatte.WaterAlarm11.Description,Большой потокомер.,-
Knatte.WaterAlarm11.FlavorDescription,Марио Прыжок,-
Knatte.MetalFloodgate.DisplayName,Металлический затвор,-
Knatte.MetalFloodgate.Description,"Более крупные и надежные затворы, на которые можно ставить вещи сверху.",-
Knatte.Floodgate.DisplayName,Металлические затворы,-
Knatte.MetalFloodgate2.DisplayName,Металлические затворы 2 высоких,-
Knatte.MetalFloodgate3.DisplayName,Металлический затвор 3 Высокий,-
Knatte.MetalFloodgate4.DisplayName,Металлические затворы 4 высокие,-
Knatte.MetalFloodgate5.DisplayName,Металлический затвор 5 Высокий,-
Knatte.MetalFloodgate6.DisplayName,Металлический затвор 6 высоких,-
Knatte.MetalFloodgate7.DisplayName,Металлический затвор 7 Высокий,-
Knatte.MetalFloodgate8.DisplayName,Металлическая затворная дверь 8 высока,-
Knatte.MetalFloodgate9.DisplayName,Металлический затвор 9 высота,-
Knatte.MetalFloodgate10.DisplayName,Металлический затвор 10 высокий,-
Knatte.Aqueduct_MetalFloodgate.DisplayName,Металлический затвор акведука 1 высокий,-
Knatte.Aqueduct_MetalFloodgate.Description,"Больше и лучше затвор для воды, который можно ставить один на другой в тематике акведука",-
Knatte.Aqueduct_Floodgate.DisplayName,Металлические затворы акведукного стиля,-
Knatte.Aqueduct_MetalFloodgate2.DisplayName,Металлический шлюз акведука 2 высокий,-
Knatte.Aqueduct_MetalFloodgate3.DisplayName,Металлический затвор акведука 3 высокого уровня,-
Knatte.Aqueduct_MetalFloodgate4.DisplayName,Металлический затвор акведука 4 высокий,-
Knatte.Aqueduct_MetalFloodgate5.DisplayName,Металлический затвор акведука 5 высоких,-
Knatte.Aqueduct_MetalFloodgate6.DisplayName,Металлический шлюз акведука 6 метров в высоту,-
Knatte.Aqueduct_MetalFloodgate7.DisplayName,Металлический затвор акведука 7 высокая,-
Knatte.Aqueduct_MetalFloodgate8.DisplayName,Металлический затвор акведука 8 высотой,-
Knatte.Aqueduct_MetalFloodgate9.DisplayName,Металлический затвор акведука 9 Высокий,-
Knatte.Aqueduct_MetalFloodgate10.DisplayName,Металлический затвор акведука 10 м высотой,-
