ID,Text,Comment
Cordial.CutterTool.DisplayName,Марк настроил зону рубки деревьев.,-
Cordial.CutterTool.Description,"Используйте этот инструмент, чтобы отметить настроенные участки и/или виды деревьев для вырубки.",-
Cordial.CutterTool.CutterToolPanel.Title,Конфигурация инструмента резца,-
Cordial.CutterTool.CutterToolPanel.Description,Настройте типы деревьев для вырубки и/или область выбора для вырубки.,-
Cordial.CutterTool.CutterToolPanel.AreaConfig.Pattern01,Все,-
Cordial.CutterTool.CutterToolPanel.AreaConfig.Pattern02,Клетчатый,-
Cordial.CutterTool.CutterToolPanel.AreaConfig.Pattern03,Линии X,-
Cordial.CutterTool.CutterToolPanel.AreaConfig.Pattern04,Линии Y,-
Cordial.CutterTool.CutterToolPanel.TreeConfig.TreeAll,Все типы деревьев,-
Cordial.CutterTool.CutterToolPanel.TreeConfig.TreeMark,Отметьте только деревья,-
Cordial.CutterTool.CutterToolPanel.TreeConfig.IgnoreStump,Игнорировать пни,-
