ID,Text,Comment
MapMakerPlants.GiantSequoia.DisplayName,Géant séquoia 3x3,-
MapMakerPlants.2X2treePlaceholder1.DisplayName,2x2 ??? arbre,-
MapMakerPlants.Brambles.DisplayName,Ronce,-
MapMakerPlants.NewVineV.DisplayName,Vignes (verticales),-
MapMakerPlants.NewVineH.DisplayName,Vignes (Horizontales),-
MapMakerPlants.Waterbamboo.DisplayName,2x2 W.bambou,-
MapMakerPlants.Baobab.DisplayName,5x5 Baobab,-
MapMakerPlants.LemonTree.DisplayName,LemonTree,-
MapMakerPlants.PinkBirch.DisplayName,Éternelle fleur,-
MapMakerPlants.RuinedPath.DisplayName,Chemin ruiné,-
MapMakerPlants.BrokenHouse.DisplayName,Maison en ruines (bûches),-
MapMakerPlants.PlankRuin.DisplayName,Maison cassée (Planches),-
NaturalResource.PinkBirch.DisplayName,Fleur éternelle,-
Good.Pumpkin.DisplayName,Citrouille,-
NaturalResource.Waterbamboo.DisplayName,Bambou incroyablement grand,-
Lapantouflemagic.NewVineH.DisplayName,Vigne à raisin,-
