ID,Text,Comment
Knatte.WE_IrrigationExtractFuel.DisplayName,Nawadnianie z Tree boost,-
Knatte.WE_IrrigationFuel.DisplayName,Nawadnianie,-
Knatte.IrrigationTower.DisplayName,Wieża nawadniająca,-
Knatte.IrrigationTower.Description,"Nawadnia teren wokół siebie. Nie wykorzystuje wody do płytek, które nie mogą być nawodnione.",-
Knatte.IrrigationTower.Header,Tryb nawadniania:,-
Knatte.IrrigationTower.FlavorDescription,"Ponieważ mniej niż jedna trzecia Ziemi jest pokryta wodą, nawadnianie stało się koniecznością.",-
Knatte.IrrigationTowerV2_FT.DisplayName,Efektywny wieżowy system nawadniania,-
Knatte.IrrigationTowerV2_FT.Description,"Nawadnia więcej terenów wokół siebie i może zwiększyć wzrost drzew za pomocą ekstraktu. Nie używa wody do płytek, które nie mogą być nawadniane.",-
Knatte.IrrigationTowerV2_IT.DisplayName,Zasilana Wieża Nawadniająca,-
Knatte.IrrigationTowerV2_IT.Description,"Nawadnia wokół siebie bez potrzeby zatrudniania pracownika. Aby zwiększyć zużycie wody, blokuje również zanieczyszczenia. Nie używa wody do płytek, których nie może nawodnić.",-
Knatte.IrrigationTowerV2.FlavorDescription,"Mniej niż jedna trzecia Ziemi jest pokryta wodą, dlatego nawadnianie stało się koniecznością.",-
Knatte.BigIrrigationTower.DisplayName,Wielka Wieża Nawadniająca,-
Knatte.BigIrrigationTowerIT.Description,"Nawadnia jeszcze więcej ziemi wokół siebie przy mniejszym zużyciu wody. 
Niebieska rura wskazuje punkt początkowy nawadniania. 
Nie wykorzystuje wody dla kafelków, których nie może nawadniać.",-
Knatte.BigIrrigationTowerFT.Description,"Nawadnia nawet więcej ziemi wokół siebie przy mniejszym zużyciu wody. Żółta rura wskazuje punkt początkowy nawadniania. Nie używa wody do płytek, których nie może nawodnić.",-
Knatte.BigIrrigationTower.FlavorDescription,"Kropla, kropla, kap.",-
Knatte.IndWaterTank.DisplayName,Zbiornik wodny przemysłowy,-
Knatte.IndWaterTank.Description,"Mieści więcej wody i jest stosowalny w stos, ale wymaga metalu.",-
Knatte.Pipe5X.DisplayName,Rura 5 Długa,-
Knatte.Pipe10X.DisplayName,Rura 10 Długa,-
Knatte.Pipe15X.DisplayName,Rura 15 Długa,-
Knatte.Pipe.Description,"Tam gdzie rury po obu stronach, znajdują się levees oraz rura wejściowa i wyjściowa. Levees muszą być zasilane, ale także działać jako transfer. 
Nie umieszczaj levees w hex powyżej rury wyjściowej! To spowoduje awarię!",-
Knatte.PipeU5X.DisplayName,Rura podziemna 5 długa,-
Knatte.PipeU10X.DisplayName,Rura podziemna 10 długa,-
Knatte.PipeU15X.DisplayName,Rura podziemna 15 długich,-
Knatte.PipeU.Description,"Wały po obu stronach rury oraz rura wejściowa i wyjściowa.  
Rura przechodząca pod ziemią między wałami.  
Wały muszą być zasilane, ale także działać jako transfer.  
Nie umieszczaj wałów w heksach nad rurą wyjściową! To spowoduje awarię!",-
Knatte.CategoryPipe.DisplayName,Proste rury,-
Knatte.CategoryPipe.Description,Rury biegnące nad ziemią,-
Knatte.CategoryPipeU.DisplayName,Rury podziemne,-
Knatte.CategoryPipeU.Description,"Rury, które muszą być poprowadzone pod ziemią na zakręcie",-
Knatte.CategoryHideWE.DisplayName,Nie używana wodna rozszerzenie,-
Knatte.Pipe1X.DisplayName,Wylot rury,-
Knatte.Pipe1X.Description,"Dwie groble i rura wejściowa oraz wyjściowa. Groble muszą być zasilane, ale także działać jako przekaźniki. Nie umieszczaj grobli w heksach powyżej rury wyjściowej! To spowoduje awarię!",-
Knatte.PowerLevee.DisplayName,Zasilany rękaw,-
Knatte.PowerLevee.Description,"Wał, który ma wałek do zasilania pomp. Zarówno poziomy, jak i pionowy.",-
Knatte.DeepSeaPump.DisplayName,Pompa wodna DeepSea,-
Knatte.DeepSeaPump.Description,Pompa do dna morza,-
Knatte.DeepSeaPump.FlavorDescription,"Łyk świeżej wody wystarczy, aby dodać ci energii.",-
Knatte.UPowerLevee.DisplayName,Uniwersalna zasilana rękawica,-
Knatte.UPowerLevee.Description,"Tama, która ma wał w środku do zasilania pomp. Połączona z każdej strony.",-
Knatte.PipeH1X.DisplayName,Wylot rury (H),-
Knatte.PipeH1X.Description,"Wysokowydajna pompa, dwa grodzki oraz rura wejściowa i wyjściowa. Grodzki muszą być zasilane, ale również działać jako transfer.",-
Knatte.LargeWaterWheelLevee.DisplayName,Duża koło wodne z wałem,-
