ID,Text,Comment
LV.SPE.AllFixedDepth,Use fixed depth,-
LV.SPE.AllFixedDepthDesc,All pumps will have a fixed maximum depth.,-
LV.SPE.FixedDepth,Fixed depth,-
LV.SPE.FixedDepthDesc,The fixed depth for all pump maximum depths,-
LV.SPE.AllMultiplier,Use multiplier,-
LV.SPE.AllMultiplierDesc,All pumps will use a multiplier for maximum depth.,-
LV.SPE.Multiplier,Multiplier,-
LV.SPE.MultiplierDesc,The multiplier for all pump maximum depths,-
LV.SPE.WaterConversation,Water product conversion rate,-
LV.SPE.WaterConversationDesc,"The conversion rate for water product vs. volume (Game default: 0.2, meaning Water Pumps take 0.2cm³ to produce 1 Water product and Water Dumps produce 0.2cm³ per Water product)",-
LV.SPE.MechPumpWater,Mechanical pump amount (⚡!),-
LV.SPE.MechPumpWaterDesc,"The amount of water per second that the mechanical pump pumps (Game default: 0.25cm³/s). ⚡ Note: changing this also increases or decreases power usage accordingly, see below.",-
LV.SPE.MechPumpPowerMultiplier,Mechanical pump power multiplier,-
LV.SPE.MechPumpPowerDesc,"By default, this mod keeps the power usage at 700HP per 0.25cm³. Use this modifier to increase or decrease (cheater :P) that ratio. Game default: 1x",-
LV.SPE.WaterProdTimeMultiplier,Water production time multiplier,-
LV.SPE.WaterProdTimeMultiplierDesc,The multiplier for water production time. For example: Game default is 0.33 hours for 1 Water for Water Pumps; setting this to 0.5 will make it 0.16.5 hours for 1 Water.,-
